id,rating,coffee_type,drink_name,review_body,date,store_id,store_name,store_pic,store_url
FZa0VacVaSRy6SPJhOMMlSGywq02,5,14,Chris-bean-a Aguilera,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,2021-08-31 20:01:09,-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/MJXFQiupyHgYXi56VD7k7Q/o.jpg,https://www.yelp.com/biz/ange-noir-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,2,15,Chris-bean-a Aguilera,Nulla tempus.,2021-09-01 03:48:58,UpPXAjKc-CyuCg72chwd3A,Lella Alimentari,https://s3-media2.fl.yelpcdn.com/bphoto/q2epR6g0xR0tMj89o6BR8w/o.jpg,https://www.yelp.com/biz/lella-alimentari-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,4,9,Ariana Grande,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-03-28 21:56:43,HHN8P3LYoFkiSyF9jgyVrQ,Fat Doughnut,https://s3-media1.fl.yelpcdn.com/bphoto/vKX7OwhAC6tNRohPZNfSLA/o.jpg,https://www.yelp.com/biz/fat-doughnut-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,3,7,Brew Carey,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",2021-03-21 10:12:17,4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,https://s3-media3.fl.yelpcdn.com/bphoto/QqQV6MtAiG4i2vqCwFQhCQ/o.jpg,https://www.yelp.com/biz/brooklyn-kolache-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,5,5,David Coffeefield,Morbi a ipsum. Integer a nibh.,2021-09-15 22:45:21,TcllxDfvOcv13ztyYalx6g,Jessi's Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/FhxFuk6SgBNW43F0Q1qX5g/o.jpg,https://www.yelp.com/biz/jessis-coffee-shop-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,5,14,David Coffeefield,In hac habitasse platea dictumst.,2021-09-02 15:38:32,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,2,6,Ariana Grande,Nulla tempus.,2021-10-02 06:35:09,UpPXAjKc-CyuCg72chwd3A,Lella Alimentari,https://s3-media2.fl.yelpcdn.com/bphoto/q2epR6g0xR0tMj89o6BR8w/o.jpg,https://www.yelp.com/biz/lella-alimentari-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,2,12,AC/Decaf,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,2021-09-25 05:12:53,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,4,16,For Whom the Bean Tolls,Morbi vel lectus in quam fringilla rhoncus.,2020-10-05 15:27:02,YpGxtJy9ErnjfGG6DXy5uA,Sweatshop Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/cx_7Aqq55YRL4rs-Hj3yeg/o.jpg,https://www.yelp.com/biz/sweatshop-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,5,21,Bean-yonce,Donec posuere metus vitae ipsum. Aliquam non mauris.,2021-06-11 04:12:21,1VulIvaA95_ZjBIs1O0sxQ,Brooklyn Ball Factory,https://s3-media1.fl.yelpcdn.com/bphoto/UN1d6AvNzfOfEaoCmLpJNg/o.jpg,https://www.yelp.com/biz/brooklyn-ball-factory-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,5,7,Brew Carey,Morbi porttitor lorem id ligula.,2021-04-21 11:00:22,VRhEPnjPI64dBC39gDD-Vw,IC Brooklyn Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/CJuupHwAW0FAY66kRPGBlg/o.jpg,https://www.yelp.com/biz/ic-brooklyn-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,2,20,Shawn Blend-es,Nulla suscipit ligula in lacus.,2021-02-11 00:29:30,A8jRnZGiMJiMpfHt8qKV3w,Fiction Bar/Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GdhN-_6OZFkK2cjiN449rw/o.jpg,https://www.yelp.com/biz/fiction-bar-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,1,16,Lady Java,Suspendisse potenti. Nullam porttitor lacus at turpis.,2021-05-02 15:15:12,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,2,2,Bean-yonce,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2020-10-26 07:10:54,TcllxDfvOcv13ztyYalx6g,Jessi's Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/FhxFuk6SgBNW43F0Q1qX5g/o.jpg,https://www.yelp.com/biz/jessis-coffee-shop-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,1,9,AC/Decaf,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2020-10-09 07:33:12,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/jGKIcCZ2lx23kKX2YRug7g/o.jpg,https://www.yelp.com/biz/bunna-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,3,19,Brew Carey,Pellentesque at nulla. Suspendisse potenti.,2021-08-04 05:46:47,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,1,9,Michael Muglas,Morbi non quam nec dui luctus rutrum.,2021-05-28 11:24:53,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,3,8,For Whom the Bean Tolls,Nulla nisl. Nunc nisl.,2021-02-04 07:28:44,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,5,8,For Whom the Bean Tolls,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2021-03-05 21:00:20,UpPXAjKc-CyuCg72chwd3A,Lella Alimentari,https://s3-media2.fl.yelpcdn.com/bphoto/q2epR6g0xR0tMj89o6BR8w/o.jpg,https://www.yelp.com/biz/lella-alimentari-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,2,11,Chris-bean-a Aguilera,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-10-15 06:56:15,TcllxDfvOcv13ztyYalx6g,Jessi's Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/FhxFuk6SgBNW43F0Q1qX5g/o.jpg,https://www.yelp.com/biz/jessis-coffee-shop-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,4,19,Paul Brewman,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2020-10-08 22:55:36,DO91C6baD0RSO-AN6cKCCA,The West,https://s3-media1.fl.yelpcdn.com/bphoto/ekfxfWt97iQwBx9N7ZhaFA/o.jpg,https://www.yelp.com/biz/the-west-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,3,17,Ariana Grande,Morbi non lectus.,2021-03-11 01:13:24,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/jGKIcCZ2lx23kKX2YRug7g/o.jpg,https://www.yelp.com/biz/bunna-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,5,15,AC/Decaf,Ut at dolor quis odio consequat varius. Integer ac leo.,2021-06-27 17:44:14,-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/MJXFQiupyHgYXi56VD7k7Q/o.jpg,https://www.yelp.com/biz/ange-noir-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,2,6,Brew Brees,Nam dui.,2021-07-19 07:12:38,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,2,5,Brew Brees,Aliquam quis turpis eget elit sodales scelerisque.,2020-10-26 02:09:35,VRhEPnjPI64dBC39gDD-Vw,IC Brooklyn Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/CJuupHwAW0FAY66kRPGBlg/o.jpg,https://www.yelp.com/biz/ic-brooklyn-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,4,7,Paul Brewman,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-06-20 21:12:40,A8jRnZGiMJiMpfHt8qKV3w,Fiction Bar/Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GdhN-_6OZFkK2cjiN449rw/o.jpg,https://www.yelp.com/biz/fiction-bar-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,4,12,For Whom the Bean Tolls,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-03-12 15:37:49,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,3,20,Michael Muglas,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-01-26 14:28:15,1RRD6Ub4QEW9ZeyaBMx5jQ,Mountain Province,https://s3-media1.fl.yelpcdn.com/bphoto/DzRd6_P0_a1zc-4lTCjstA/o.jpg,https://www.yelp.com/biz/mountain-province-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,1,19,Bean-yonce,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",2021-03-13 05:35:21,X3ToKHjzofO8EzfiHYewWg,Brooklyn Blend,https://s3-media3.fl.yelpcdn.com/bphoto/CoKqf_70jcdPE64psMVhqw/o.jpg,https://www.yelp.com/biz/brooklyn-blend-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,1,21,Brew Brees,Donec ut dolor.,2021-10-14 17:18:33,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,4,15,Chris-bean-a Aguilera,Aliquam erat volutpat. In congue.,2021-05-16 03:33:27,QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,https://s3-media2.fl.yelpcdn.com/bphoto/BUKMzplkH-8Ubnk69V59DA/o.jpg,https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,1,7,David Coffeefield,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2021-06-27 17:22:04,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,1,19,Brew Brees,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",2021-03-12 08:55:46,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,3,7,Brew Brees,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,2020-11-03 01:01:42,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,2,8,For Whom the Bean Tolls,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,2021-06-04 15:38:26,HHN8P3LYoFkiSyF9jgyVrQ,Fat Doughnut,https://s3-media1.fl.yelpcdn.com/bphoto/vKX7OwhAC6tNRohPZNfSLA/o.jpg,https://www.yelp.com/biz/fat-doughnut-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,4,21,Shawn Blend-es,Aenean lectus.,2020-10-11 07:19:44,TcllxDfvOcv13ztyYalx6g,Jessi's Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/FhxFuk6SgBNW43F0Q1qX5g/o.jpg,https://www.yelp.com/biz/jessis-coffee-shop-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,1,1,Brew Carey,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2020-12-04 00:04:02,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/jGKIcCZ2lx23kKX2YRug7g/o.jpg,https://www.yelp.com/biz/bunna-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,3,21,Lady Java,Sed accumsan felis. Ut at dolor quis odio consequat varius.,2021-02-08 11:49:05,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/jGKIcCZ2lx23kKX2YRug7g/o.jpg,https://www.yelp.com/biz/bunna-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,5,13,Shawn Blend-es,Mauris lacinia sapien quis libero.,2021-08-25 23:17:16,A8jRnZGiMJiMpfHt8qKV3w,Fiction Bar/Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GdhN-_6OZFkK2cjiN449rw/o.jpg,https://www.yelp.com/biz/fiction-bar-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,4,21,Brew Carey,Sed ante. Vivamus tortor.,2021-07-25 21:27:42,1VulIvaA95_ZjBIs1O0sxQ,Brooklyn Ball Factory,https://s3-media1.fl.yelpcdn.com/bphoto/UN1d6AvNzfOfEaoCmLpJNg/o.jpg,https://www.yelp.com/biz/brooklyn-ball-factory-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,2,16,For Whom the Bean Tolls,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-06-22 06:17:03,QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,https://s3-media2.fl.yelpcdn.com/bphoto/BUKMzplkH-8Ubnk69V59DA/o.jpg,https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,2,12,Brew Carey,Proin risus. Praesent lectus.,2020-12-29 15:33:06,4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,https://s3-media3.fl.yelpcdn.com/bphoto/QqQV6MtAiG4i2vqCwFQhCQ/o.jpg,https://www.yelp.com/biz/brooklyn-kolache-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,4,7,David Coffeefield,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,2021-03-31 13:53:37,X3ToKHjzofO8EzfiHYewWg,Brooklyn Blend,https://s3-media3.fl.yelpcdn.com/bphoto/CoKqf_70jcdPE64psMVhqw/o.jpg,https://www.yelp.com/biz/brooklyn-blend-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,5,4,Bean-yonce,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2020-10-06 23:10:02,s1pJHjoce-IbHQiCe4mA3w,Martha's Country Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/So6BeZ1ZbMgbh7Wi5QvXLw/o.jpg,https://www.yelp.com/biz/marthas-country-bakery-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,4,10,David Coffeefield,Integer ac leo. Pellentesque ultrices mattis odio.,2020-12-29 13:26:54,VF3Ep2NQN8FqSCV8ySulSA,19 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/mesyWl6-K3LzifhKEwcRdQ/o.jpg,https://www.yelp.com/biz/19-cafe-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,1,13,Brew Carey,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,2020-11-06 00:19:59,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,5,2,Michael Muglas,Nulla tellus.,2021-07-26 02:49:09,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,2,11,Paul Brewman,Nam dui.,2021-08-01 09:29:18,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
